link to repo,func_name,buggy_id,level,Labels
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/slib_runnable/oneline,oneline,buggy_5.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/slib_runnable/addignored,addignored,buggy_3.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/oneline,oneline,buggy_7.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/minimalBases,minimalBases,buggy_4.py,self_contained,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/plib_runnable/gaussian,gaussian,buggy_4.py,plib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/round_half_to_even,round_half_to_even,buggy_4.py,self_contained,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/plib_runnable/gaussian,gaussian,buggy_5.py,plib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/parser_flags#,parser_flags,buggy_1.py,self_contained,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/parser_flags,parser_flags,buggy_6.py,self_contained,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/parse_frequency,parse_frequency,buggy_9.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/plib_runnable/force_string,force_string,buggy_9.py,plib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/addignored,addignored,buggy_3.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/_legacy_mergeOrderings,_legacy_mergeOrderings,buggy_5.py,self_contained,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/regex_dict,regex_dict,buggy_0.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/slib_runnable/split,split,buggy_9.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/is_gitbash,is_gitbash,buggy_3.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/parser_flags,parser_flags,buggy_5.py,self_contained,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/make_find_paths,make_find_paths,buggy_7.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/run_command,run_command,buggy_2.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/is_fill_request_el,is_fill_request_el,buggy_6.py,self_contained,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/fix_namespace_prefix_w,fix_namespace_prefix_w,buggy_2.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/plib_runnable/parse_version,parse_version,buggy_9.py,plib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/oneline,oneline,buggy_6.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/fix_namespace_prefix_w,fix_namespace_prefix_w,buggy_9.py,slib_runnable,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/parser_flags,parser_flags,buggy_9.py,self_contained,Misinterpretation
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/addignored,addignored,buggy_7.py,slib_runnable,Misinterpretation 
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/plib_runnable/process_text_links,process_text_links,buggy_6.py,plib_runnable,Misinterpretation 
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/files_list,files_list,buggy_3.py,slib_runnable,Misinterpretation 
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/subclasses,subclasses,buggy_6.py,self_contained,Misinterpretation 
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/parser_flags#completion,parser_flags,buggy_5.py,self_contained,Misinterpretation 
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/subclasses,subclasses,buggy_4.py,self_contained,Misinterpretation /  non-prompted considartion
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/remove_ending_os_sep,remove_ending_os_sep,buggy_9.py,slib_runnable,Misinterpretation / Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/match_file_by_prefix,match_file_by_prefix,buggy_5.py,slib_runnable,Misinterpretation / Non Prompted Consideration
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/slib_runnable/run_command,run_command,buggy_1.py,slib_runnable,Misinterpretation / Non prompted consideration
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/size_to_bytes,size_to_bytes,buggy_9.py,self_contained,Misinterpretation / non-prompted considartion
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/_dictsum,_dictsum,buggy_2.py,self_contained,Misinterpretation / non-prompted considartion
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/parser_flags#,parser_flags,buggy_2.py,self_contained,Misinterpretation / NPC
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/plib_runnable/find_roots,find_roots,buggy_2.py,plib_runnable,Misinterpretation / silly mistake
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/slib_runnable/addignored,addignored,buggy_2.py,slib_runnable,Misinterpretation / Silly Mistake
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/slib_runnable/addignored,addignored,buggy_0.py,slib_runnable,Misinterpretation / Silly Mistake
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/self_contained/subclasses,subclasses,buggy_1.py,self_contained,Misinterpretation / Silly Mistake
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/remove_ending_os_sep,remove_ending_os_sep,buggy_8.py,slib_runnable,Misinterpretation / Stupid mistake
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/self_contained/match_pubdate,match_pubdate,buggy_7.py,self_contained,Misinterpretation / Stupid mistake
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/plib_runnable/parse_version,parse_version,buggy_8.py,plib_runnable,Misinterpretation / Syntax error
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/self_contained/size_to_bytes,size_to_bytes,buggy_8.py,self_contained,Misinterpretation / Synthax Error
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/plib_runnable/_extract_number_and_supplment_from_issue_element,_extract_number_and_supplment_from_issue_element,buggy_0.py,plib_runnable,Misinterpretation / Wrong Attribute
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/_replace_register,_replace_register,buggy_0.py,self_contained,Misinterpretation / Wrong attribute
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/get_repo_archive,get_repo_archive,buggy_6.py,slib_runnable,Misinterpretation / Wrong Input Type
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/regex_dict,regex_dict,buggy_0.py,slib_runnable,Misinterpretation / Wrong Input Type
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/int_to_string,int_to_string,buggy_5.py,self_contained,Misinterpretation/ Silly Mistake/ Hallunication
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/self_contained/is_fill_compute_el,is_fill_compute_el,buggy_4.py,self_contained,Misinterpretation/ wrong attribute / silly mistake
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/self_contained/subclasses,subclasses,buggy_8.py,self_contained,Misinterpretation/Hallunication ()
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/parser_flags#completion,parser_flags,buggy_4.py,self_contained,Misinterpretation/non-prompted considartion
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/regex_dict,regex_dict,buggy_8.py,slib_runnable,Misinterpretation/Prompt-biased code
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/plib_runnable/_dump_string,_dump_string,buggy_3.py,plib_runnable,Misinterpretation/Synthax Error
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/addignored,addignored,buggy_1.py,slib_runnable,Misinterpretation/Wrong Attribute/Silly Mistake
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/slib_runnable/strip_root,strip_root,buggy_0.py,slib_runnable,Missing corner case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/is_local,is_local,buggy_6.py,slib_runnable,Missing COrner case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/plib_runnable/is_ipv4,is_ipv4,buggy_1.py,plib_runnable,Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/strip_root,strip_root,buggy_8.py,slib_runnable,Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/vertex3tuple,vertex3tuple,buggy_7.py,self_contained,Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/slib_runnable/write_configuration,write_configuration,buggy_0.py,slib_runnable,Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/strip_root,strip_root,buggy_9.py,slib_runnable,Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/slib_runnable/is_local,is_local,buggy_3.py,slib_runnable,Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/strip_root,strip_root,buggy_4.py,slib_runnable,Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/size_to_bytes,size_to_bytes,buggy_1.py,self_contained,Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/is_none_string,is_none_string,buggy_8.py,self_contained,Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/is_none_string,is_none_string,buggy_5.py,self_contained,Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/is_none_string,is_none_string,buggy_5.py,self_contained,Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/strip_root,strip_root,buggy_5.py,slib_runnable,Missing corner case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/plib_runnable/force_string,force_string,buggy_9.py,plib_runnable,Missing Corner Case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/remove_ending_os_sep,remove_ending_os_sep,buggy_5.py,slib_runnable,Missing corner case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/slib_runnable/strip_root,strip_root,buggy_4.py,slib_runnable,Missing corner case
https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/plib_runnable/force_string,force_string,buggy_2.py,plib_runnable,Missing Corner Case
